Ending Weight Token,Ending Weight USD,Sale Rate, Total Proceeds ,Unsold Tokens,Average Price,Min Price
0.1,0.9,0.52," $1,328,674.88 ",24000000,0.05110288,0.007695824
0.1,0.9,0.53," $1,384,850.12 ",23500000,0.052258495,0.008130692
0.1,0.9,0.54," $1,443,165.13 ",23000000,0.05345056,0.008595023
0.1,0.9,0.55," $1,503,717.53 ",22500000,0.054680637,0.009091273
0.1,0.9,0.56," $1,566,610.64 ",22000000,0.05595038,0.009622151
0.1,0.9,0.57," $1,631,953.91 ",21500000,0.057261541,0.010190652
0.1,0.9,0.58," $1,699,863.37 ",21000000,0.058615978,0.01080009
0.1,0.9,0.59," $1,770,462.22 ",20500000,0.060015668,0.011454143
0.1,0.9,0.6," $1,843,881.33 ",20000000,0.061462711,0.012156899
0.1,0.9,0.61," $1,920,259.99 ",19500000,0.062959344,0.012912918
0.1,0.9,0.62," $1,999,746.52 ",19000000,0.064507952,0.01372729
0.1,0.9,0.63," $2,082,499.17 ",18500000,0.066111085,0.014605717
0.1,0.9,0.64," $2,168,686.92 ",18000000,0.067771466,0.015554605
0.1,0.9,0.65," $2,258,490.56 ",17500000,0.069492017,0.016581167
0.1,0.9,0.66," $2,352,103.77 ",17000000,0.071275872,0.01769355
0.1,0.9,0.67," $2,449,734.39 ",16500000,0.0731264,0.018900987
0.1,0.9,0.68," $2,551,605.85 ",16000000,0.075047231,0.020213977
0.1,0.9,0.69," $2,657,958.84 ",15500000,0.077042285,0.021644499
0.1,0.9,0.7," $2,769,053.09 ",15000000,0.079115803,0.023206276
0.1,0.9,0.71," $2,885,169.57 ",14500000,0.081272382,0.024915087
0.1,0.9,0.72," $3,006,612.88 ",14000000,0.083517024,0.026789162
0.1,0.9,0.73," $3,133,714.10 ",13500000,0.085855181,0.028849651
0.1,0.9,0.74," $3,266,834.06 ",13000000,0.088292812,0.031121221
0.1,0.9,0.75," $3,406,367.20 ",12500000,0.090836459,0.033632793
0.1,0.9,0.76," $3,552,746.04 ",12000000,0.093493317,0.036418469
0.1,0.9,0.77," $3,706,446.55 ",11500000,0.096271339,0.039518715
0.1,0.9,0.78," $3,867,994.47 ",11000000,0.099179345,0.042981868
0.1,0.9,0.79," $4,037,972.98 ",10500000,0.102227164,0.046866102
0.1,0.9,0.8," $4,217,031.91 ",10000000,0.105425798,0.051241986
0.1,0.9,0.81," $4,405,899.02 ",9500000,0.10878763,0.056195883
0.1,0.9,0.82," $4,605,393.95 ",9000000,0.112326682,0.061834522
0.1,0.9,0.83," $4,816,445.53 ",8500000,0.116058928,0.068291215
0.1,0.9,0.84," $5,040,113.70 ",8000000,0.120002707,0.075734487
0.1,0.9,0.85," $5,277,617.52 ",7500000,0.124179236,0.084380241
0.1,0.9,0.86," $5,530,371.46 ",7000000,0.12861329,0.094509287
0.1,0.9,0.87," $5,800,033.34 ",6500000,0.1333341,0.106493157
0.1,0.9,0.88," $6,088,568.68 ",6000000,0.138376561,0.120833163
0.1,0.9,0.89," $6,398,338.98 ",5500000,0.143782899,0.138221267
0.1,0.9,0.9," $6,732,225.89 ",5000000,0.14960502,0.159638333
0.1,0.9,0.91," $7,093,810.45 ",4500000,0.155907922,0.186519348
0.1,0.9,0.92," $7,487,640.73 ",4000000,0.162774799,0.221045237
0.1,0.9,0.93," $7,919,646.82 ",3500000,0.170314985,0.266689996
0.1,0.9,0.94," $8,397,814.69 ",3000000,0.178676908,0.329325761
0.1,0.9,0.95," $8,933,344.01 ",2500000,0.1880704,0.419678934
0.1,0.9,0.96," $9,542,783.22 ",2000000,0.198807984,0.55953633
0.1,0.9,0.97," $10,252,343.72 ",1500000,0.21138853,0.800575267
0.1,0.9,0.98," $11,107,759.09 ",1000000,0.226688961,1.300633221
0.1,0.9,0.99," $12,201,141.32 ",500000,0.246487703,2.86667318
0.11,0.89,0.01," $9,976.24 ",49500000,0.019952472,0.000789858
0.11,0.89,0.02," $20,274.79 ",49000000,0.020274786,0.000824429
0.11,0.89,0.03," $30,906.46 ",48500000,0.020604306,0.000860578
0.11,0.89,0.04," $41,882.47 ",48000000,0.020941233,0.000898386
0.11,0.89,0.05," $53,214.42 ",47500000,0.021285769,0.000937935
0.11,0.89,0.06," $64,914.39 ",47000000,0.021638129,0.000979313
0.11,0.89,0.07," $76,994.86 ",46500000,0.021998532,0.001022614
0.11,0.89,0.08," $89,468.82 ",46000000,0.022367204,0.001067934
0.11,0.89,0.09," $102,349.71 ",45500000,0.02274438,0.001115379
0.11,0.89,0.1," $115,651.52 ",45000000,0.023130303,0.001165058
0.11,0.89,0.11," $129,388.74 ",44500000,0.023525226,0.001217088
0.11,0.89,0.12," $143,576.44 ",44000000,0.023929407,0.001271592
0.11,0.89,0.13," $158,230.26 ",43500000,0.024343117,0.001328701
0.11,0.89,0.14," $173,366.44 ",43000000,0.024766635,0.001388553
0.11,0.89,0.15," $189,001.88 ",42500000,0.02520025,0.001451295
0.11,0.89,0.16," $205,154.10 ",42000000,0.025644262,0.001517083
0.11,0.89,0.17," $221,841.36 ",41500000,0.026098983,0.001586083
0.11,0.89,0.18," $239,082.61 ",41000000,0.026564734,0.00165847
0.11,0.89,0.19," $256,897.58 ",40500000,0.02704185,0.001734432
0.11,0.89,0.2," $275,306.79 ",40000000,0.027530679,0.001814166
0.11,0.89,0.21," $294,331.58 ",39500000,0.028031579,0.001897886
0.11,0.89,0.22," $313,994.19 ",39000000,0.028544927,0.001985815
0.11,0.89,0.23," $334,317.75 ",38500000,0.029071109,0.002078194
0.11,0.89,0.24," $355,326.36 ",38000000,0.02961053,0.002175278
0.11,0.89,0.25," $377,045.12 ",37500000,0.03016361,0.002277341
0.11,0.89,0.26," $399,500.19 ",37000000,0.030730784,0.002384672
0.11,0.89,0.27," $422,718.84 ",36500000,0.031312507,0.002497583
0.11,0.89,0.28," $446,729.52 ",36000000,0.031909251,0.002616406
0.11,0.89,0.29," $471,561.87 ",35500000,0.032521508,0.002741497
0.11,0.89,0.3," $497,246.85 ",35000000,0.03314979,0.002873235
0.11,0.89,0.31," $523,816.77 ",34500000,0.03379463,0.003012027
0.11,0.89,0.32," $551,305.37 ",34000000,0.034456585,0.003158311
0.11,0.89,0.33," $579,747.87 ",33500000,0.035136235,0.003312553
0.11,0.89,0.34," $609,181.12 ",33000000,0.035834184,0.003475258
0.11,0.89,0.35," $639,643.62 ",32500000,0.036551064,0.003646964
0.11,0.89,0.36," $671,175.62 ",32000000,0.037287534,0.003828253
0.11,0.89,0.37," $703,819.26 ",31500000,0.038044284,0.00401975
0.11,0.89,0.38," $737,618.65 ",31000000,0.038822034,0.004222128
0.11,0.89,0.39," $772,619.97 ",30500000,0.039621537,0.004436113
0.11,0.89,0.4," $808,871.62 ",30000000,0.040443581,0.00466249
0.11,0.89,0.41," $846,424.35 ",29500000,0.041288992,0.004902106
0.11,0.89,0.42," $885,331.35 ",29000000,0.042158636,0.005155877
0.11,0.89,0.43," $925,648.47 ",28500000,0.043053417,0.005424795
0.11,0.89,0.44," $967,434.35 ",28000000,0.043974288,0.005709935
0.11,0.89,0.45," $1,010,750.58 ",27500000,0.044922248,0.006012467
0.11,0.89,0.46," $1,055,661.92 ",27000000,0.045898345,0.006333658
0.11,0.89,0.47," $1,102,236.50 ",26500000,0.046903681,0.00667489
0.11,0.89,0.48," $1,150,546.00 ",26000000,0.047939417,0.007037665
0.11,0.89,0.49," $1,200,665.95 ",25500000,0.049006774,0.007423627
0.11,0.89,0.5," $1,252,675.95 ",25000000,0.050107038,0.007834568
0.11,0.89,0.51," $1,306,659.96 ",24500000,0.051241567,0.008272449
0.11,0.89,0.52," $1,362,706.61 ",24000000,0.052411793,0.008739421
0.11,0.89,0.53," $1,420,909.55 ",23500000,0.053619228,0.009237844
0.11,0.89,0.54," $1,481,367.79 ",23000000,0.054865474,0.009770313
0.11,0.89,0.55," $1,544,186.12 ",22500000,0.056152223,0.010339685
0.11,0.89,0.56," $1,609,475.54 ",22000000,0.057481269,0.010949113
0.11,0.89,0.57," $1,677,353.76 ",21500000,0.058854518,0.011602084
0.11,0.89,0.58," $1,747,945.70 ",21000000,0.06027399,0.01230246
0.11,0.89,0.59," $1,821,384.11 ",20500000,0.061741834,0.013054526
0.11,0.89,0.6," $1,897,810.21 ",20000000,0.06326034,0.013863051
0.11,0.89,0.61," $1,977,374.40 ",19500000,0.064831948,0.014733352
0.11,0.89,0.62," $2,060,237.08 ",19000000,0.066459261,0.015671374
0.11,0.89,0.63," $2,146,569.51 ",18500000,0.068145064,0.016683776
0.11,0.89,0.64," $2,236,554.85 ",18000000,0.069892339,0.017778042
0.11,0.89,0.65," $2,330,389.25 ",17500000,0.071704285,0.018962606
0.11,0.89,0.66," $2,428,283.12 ",17000000,0.073584337,0.020247
0.11,0.89,0.67," $2,530,462.55 ",16500000,0.075536196,0.021642029
0.11,0.89,0.68," $2,637,170.92 ",16000000,0.077563851,0.02315999
0.11,0.89,0.69," $2,748,670.73 ",15500000,0.079671615,0.02481492
0.11,0.89,0.7," $2,865,245.69 ",15000000,0.081864163,0.026622907
0.11,0.89,0.71," $2,987,203.11 ",14500000,0.084146566,0.028602464
0.11,0.89,0.72," $3,114,876.67 ",14000000,0.086524352,0.03077499
0.11,0.89,0.73," $3,248,629.61 ",13500000,0.089003551,0.033165328
0.11,0.89,0.74," $3,388,858.45 ",13000000,0.091590769,0.03580247
0.11,0.89,0.75," $3,535,997.36 ",12500000,0.094293263,0.038720428
0.11,0.89,0.76," $3,690,523.22 ",12000000,0.097119032,0.041959335
0.11,0.89,0.77," $3,852,961.77 ",11500000,0.100076929,0.045566842
0.11,0.89,0.78," $4,023,894.80 ",11000000,0.10317679,0.049599914
0.11,0.89,0.79," $4,203,968.88 ",10500000,0.106429592,0.054127148
0.11,0.89,0.8," $4,393,905.92 ",10000000,0.109847648,0.05923182
0.11,0.89,0.81," $4,594,516.10 ",9500000,0.113444842,0.065015918
0.11,0.89,0.82," $4,806,713.79 ",9000000,0.117236922,0.071605575
0.11,0.89,0.83," $5,031,537.58 ",8500000,0.121241869,0.07915846
0.11,0.89,0.84," $5,270,175.39 ",8000000,0.125480366,0.087874048
0.11,0.89,0.85," $5,523,996.84 ",7500000,0.129976396,0.0980081
0.11,0.89,0.86," $5,794,595.15 ",7000000,0.134758027,0.109893546
0.11,0.89,0.87," $6,083,842.63 ",6500000,0.139858451,0.123971264
0.11,0.89,0.88," $6,393,965.33 ",6000000,0.145317394,0.140836669
0.11,0.89,0.89," $6,727,645.60 ",5500000,0.151183047,0.161312388
0.11,0.89,0.9," $7,088,166.58 ",5000000,0.157514813,0.186565642
0.11,0.89,0.91," $7,479,621.38 ",4500000,0.164387283,0.218305791
0.11,0.89,0.92," $7,907,225.81 ",4000000,0.171896213,0.25913353
0.11,0.89,0.93," $8,377,804.47 ",3500000,0.180167838,0.313196119
0.11,0.89,0.94," $8,900,581.57 ",3000000,0.189374076,0.387511927
0.11,0.89,0.95," $9,488,542.67 ",2500000,0.199758793,0.494916857
0.11,0.89,0.96," $10,160,950.96 ",2000000,0.211686478,0.661515941
0.11,0.89,0.97," $10,948,442.61 ",1500000,0.225741085,0.949311978
0.11,0.89,0.98," $11,904,695.30 ",1000000,0.242952965,1.547939142
0.11,0.89,0.99," $13,138,277.27 ",500000,0.265419743,3.428246916
0.12,0.88,0.01," $10,083.89 ",49500000,0.02016778,0.000871759
0.12,0.88,0.02," $20,497.74 ",49000000,0.020497738,0.000910231
0.12,0.88,0.03," $31,252.76 ",48500000,0.020835176,0.000950476
0.12,0.88,0.04," $42,360.60 ",48000000,0.021180301,0.000992582
0.12,0.88,0.05," $53,833.32 ",47500000,0.02153333,0.001036644
0.12,0.88,0.06," $65,683.46 ",47000000,0.021894486,0.001082761
0.12,0.88,0.07," $77,924.00 ",46500000,0.022264001,0.001131038
0.12,0.88,0.08," $90,568.46 ",46000000,0.022642114,0.001181586
0.12,0.88,0.09," $103,630.83 ",45500000,0.023029073,0.001234524
0.12,0.88,0.1," $117,125.66 ",45000000,0.023425133,0.001289976
0.12,0.88,0.11," $131,068.08 ",44500000,0.02383056,0.001348074
0.12,0.88,0.12," $145,473.77 ",44000000,0.024245629,0.001408958
0.12,0.88,0.13," $160,359.06 ",43500000,0.024670624,0.001472776
0.12,0.88,0.14," $175,740.89 ",43000000,0.025105842,0.001539685
0.12,0.88,0.15," $191,636.90 ",42500000,0.025551587,0.001609853
0.12,0.88,0.16," $208,065.41 ",42000000,0.026008177,0.001683455
0.12,0.88,0.17," $225,045.49 ",41500000,0.02647594,0.001760682
0.12,0.88,0.18," $242,596.98 ",41000000,0.02695522,0.001841731
0.12,0.88,0.19," $260,740.50 ",40500000,0.027446368,0.001926816
0.12,0.88,0.2," $279,497.54 ",40000000,0.027949754,0.002016164
0.12,0.88,0.21," $298,890.48 ",39500000,0.02846576,0.002110014
0.12,0.88,0.22," $318,942.60 ",39000000,0.028994782,0.002208623
0.12,0.88,0.23," $339,678.17 ",38500000,0.029537232,0.002312264
0.12,0.88,0.24," $361,122.49 ",38000000,0.03009354,0.002421228
0.12,0.88,0.25," $383,301.90 ",37500000,0.030664152,0.002535827
0.12,0.88,0.26," $406,243.90 ",37000000,0.031249531,0.002656392
0.12,0.88,0.27," $429,977.15 ",36500000,0.03185016,0.002783278
0.12,0.88,0.28," $454,531.58 ",36000000,0.032466541,0.002916863
0.12,0.88,0.29," $479,938.39 ",35500000,0.0330992,0.003057553
0.12,0.88,0.3," $506,230.20 ",35000000,0.03374868,0.003205782
0.12,0.88,0.31," $533,441.04 ",34500000,0.034415551,0.003362016
0.12,0.88,0.32," $561,606.50 ",34000000,0.035100406,0.003526754
0.12,0.88,0.33," $590,763.77 ",33500000,0.035803865,0.00370053
0.12,0.88,0.34," $620,951.73 ",33000000,0.036526572,0.003883919
0.12,0.88,0.35," $652,211.07 ",32500000,0.037269204,0.004077541
0.12,0.88,0.36," $684,584.37 ",32000000,0.038032465,0.004282058
0.12,0.88,0.37," $718,116.21 ",31500000,0.038817093,0.004498188
0.12,0.88,0.38," $752,853.30 ",31000000,0.039623858,0.004726703
0.12,0.88,0.39," $788,844.57 ",30500000,0.040453568,0.004968433
0.12,0.88,0.4," $826,141.34 ",30000000,0.041307067,0.00522428
0.12,0.88,0.41," $864,797.47 ",29500000,0.042185242,0.005495213
0.12,0.88,0.42," $904,869.44 ",29000000,0.043089021,0.005782286
0.12,0.88,0.43," $946,416.62 ",28500000,0.044019378,0.006086638
0.12,0.88,0.44," $989,501.37 ",28000000,0.044977335,0.006409504
0.12,0.88,0.45," $1,034,189.25 ",27500000,0.045963967,0.006752226
0.12,0.88,0.46," $1,080,549.25 ",27000000,0.046980402,0.007116264
0.12,0.88,0.47," $1,128,653.98 ",26500000,0.048027829,0.007503205
0.12,0.88,0.48," $1,178,579.96 ",26000000,0.049107498,0.007914781
0.12,0.88,0.49," $1,230,407.81 ",25500000,0.050220727,0.008352881
0.12,0.88,0.5," $1,284,222.63 ",25000000,0.051368905,0.00881957
0.12,0.88,0.51," $1,340,114.23 ",24500000,0.052553499,0.009317111
0.12,0.88,0.52," $1,398,177.51 ",24000000,0.053776058,0.00984798
0.12,0.88,0.53," $1,458,512.82 ",23500000,0.05503822,0.010414902
0.12,0.88,0.54," $1,521,226.36 ",23000000,0.056341717,0.01102087
0.12,0.88,0.55," $1,586,430.64 ",22500000,0.057688387,0.011669185
0.12,0.88,0.56," $1,654,244.95 ",22000000,0.059080177,0.012363488
0.12,0.88,0.57," $1,724,795.91 ",21500000,0.060519155,0.013107808
0.12,0.88,0.58," $1,798,218.04 ",21000000,0.062007519,0.013906612
0.12,0.88,0.59," $1,874,654.44 ",20500000,0.063547608,0.014764858
0.12,0.88,0.6," $1,954,257.48 ",20000000,0.065141916,0.015688067
0.12,0.88,0.61," $2,037,189.63 ",19500000,0.066793103,0.016682395
0.12,0.88,0.62," $2,123,624.34 ",19000000,0.068504011,0.017754731
0.12,0.88,0.63," $2,213,747.03 ",18500000,0.070277683,0.018912797
0.12,0.88,0.64," $2,307,756.22 ",18000000,0.072117382,0.020165273
0.12,0.88,0.65," $2,405,864.78 ",17500000,0.074026609,0.021521948
0.12,0.88,0.66," $2,508,301.30 ",17000000,0.07600913,0.022993891
0.12,0.88,0.67," $2,615,311.76 ",16500000,0.078069008,0.024593659
0.12,0.88,0.68," $2,727,161.24 ",16000000,0.080210625,0.026335547
0.12,0.88,0.69," $2,844,136.08 ",15500000,0.082438727,0.028235883
0.12,0.88,0.7," $2,966,546.14 ",15000000,0.084758461,0.030313396
0.12,0.88,0.71," $3,094,727.55 ",14500000,0.087175424,0.032589647
0.12,0.88,0.72," $3,229,045.82 ",14000000,0.089695717,0.035089572
0.12,0.88,0.73," $3,369,899.41 ",13500000,0.092326011,0.037842144
0.12,0.88,0.74," $3,517,723.99 ",13000000,0.095073621,0.040881192
0.12,0.88,0.75," $3,672,997.34 ",12500000,0.097946596,0.04424643
0.12,0.88,0.76," $3,836,245.14 ",12000000,0.10095382,0.047984749
0.12,0.88,0.77," $4,008,047.91 ",11500000,0.10410514,0.052151864
0.12,0.88,0.78," $4,189,049.19 ",11000000,0.107411518,0.056814422
0.12,0.88,0.79," $4,379,965.52 ",10500000,0.110885203,0.062052739
0.12,0.88,0.8," $4,581,598.46 ",10000000,0.114539961,0.067964389
0.12,0.88,0.81," $4,794,849.34 ",9500000,0.118391342,0.07466896
0.12,0.88,0.82," $5,020,737.57 ",9000000,0.122457014,0.08231446
0.12,0.88,0.83," $5,260,423.47 ",8500000,0.126757192,0.091086054
0.12,0.88,0.84," $5,515,237.21 ",8000000,0.131315172,0.101218188
0.12,0.88,0.85," $5,786,715.98 ",7500000,0.136158023,0.113011716
0.12,0.88,0.86," $6,076,652.26 ",7000000,0.141317495,0.126858602
0.12,0.88,0.87," $6,387,157.91 ",6500000,0.146831216,0.143278359
0.12,0.88,0.88," $6,720,750.35 ",6000000,0.152744326,0.162973253
0.12,0.88,0.89," $7,080,471.46 ",5500000,0.159111718,0.186914466
0.12,0.88,0.9," $7,470,055.15 ",5000000,0.166001226,0.216481373
0.12,0.88,0.91," $7,894,170.48 ",4500000,0.173498252,0.253696137
0.12,0.88,0.92," $8,358,785.91 ",4000000,0.181712737,0.301638703
0.12,0.88,0.93," $8,871,736.33 ",3500000,0.190790029,0.365226181
0.12,0.88,0.94," $9,443,647.63 ",3000000,0.200928673,0.452789677
0.12,0.88,0.95," $10,089,531.61 ",2500000,0.212411192,0.579585064
0.12,0.88,0.96," $10,831,739.05 ",2000000,0.22566123,0.776679709
0.12,0.88,0.97," $11,705,951.32 ",1500000,0.241359821,1.1179634
0.12,0.88,0.98," $12,774,928.13 ",1000000,0.260712819,1.829742677
0.12,0.88,0.99," $14,166,102.42 ",500000,0.286183887,4.072226871
0.13,0.87,0.01," $10,193.84 ",49500000,0.02038767,0.000955601
0.13,0.87,0.02," $20,725.52 ",49000000,0.020725516,0.000998128
0.13,0.87,0.03," $31,606.69 ",48500000,0.021071124,0.001042632
0.13,0.87,0.04," $42,849.43 ",48000000,0.021424715,0.001089212
0.13,0.87,0.05," $54,466.29 ",47500000,0.021786517,0.001137973
0.13,0.87,0.06," $66,470.29 ",47000000,0.022156764,0.001189028
0.13,0.87,0.07," $78,874.95 ",46500000,0.0225357,0.001242495
0.13,0.87,0.08," $91,694.31 ",46000000,0.022923577,0.001298499
0.13,0.87,0.09," $104,942.95 ",45500000,0.023320657,0.001357173
0.13,0.87,0.1," $118,636.04 ",45000000,0.023727209,0.001418658
0.13,0.87,0.11," $132,789.33 ",44500000,0.024143514,0.001483101
0.13,0.87,0.12," $147,419.17 ",44000000,0.024569862,0.00155066
0.13,0.87,0.13," $162,542.60 ",43500000,0.025006553,0.001621503
0.13,0.87,0.14," $178,177.31 ",43000000,0.025453901,0.001695808
0.13,0.87,0.15," $194,341.70 ",42500000,0.025912227,0.001773761
0.13,0.87,0.16," $211,054.95 ",42000000,0.026381869,0.001855563
0.13,0.87,0.17," $228,336.97 ",41500000,0.026863173,0.001941427
0.13,0.87,0.18," $246,208.51 ",41000000,0.027356502,0.002031578
0.13,0.87,0.19," $264,691.19 ",40500000,0.02786223,0.002126256
0.13,0.87,0.2," $283,807.49 ",40000000,0.028380749,0.002225718
0.13,0.87,0.21," $303,580.85 ",39500000,0.028912462,0.002330234
0.13,0.87,0.22," $324,035.70 ",39000000,0.029457791,0.002440096
0.13,0.87,0.23," $345,197.51 ",38500000,0.030017174,0.002555611
0.13,0.87,0.24," $367,092.80 ",38000000,0.030591067,0.002677111
0.13,0.87,0.25," $389,749.28 ",37500000,0.031179942,0.002804946
0.13,0.87,0.26," $413,195.82 ",37000000,0.031784294,0.002939494
0.13,0.87,0.27," $437,462.59 ",36500000,0.032404636,0.003081155
0.13,0.87,0.28," $462,581.05 ",36000000,0.033041504,0.00323036
0.13,0.87,0.29," $488,584.08 ",35500000,0.033695454,0.003387568
0.13,0.87,0.3," $515,506.03 ",35000000,0.034367068,0.003553272
0.13,0.87,0.31," $543,382.79 ",34500000,0.035056954,0.003728001
0.13,0.87,0.32," $572,251.89 ",34000000,0.035765743,0.003912321
0.13,0.87,0.33," $602,152.61 ",33500000,0.036494097,0.00410684
0.13,0.87,0.34," $633,126.00 ",33000000,0.037242706,0.004312211
0.13,0.87,0.35," $665,215.09 ",32500000,0.038012291,0.004529138
0.13,0.87,0.36," $698,464.91 ",32000000,0.038803606,0.004758377
0.13,0.87,0.37," $732,922.65 ",31500000,0.039617441,0.005000743
0.13,0.87,0.38," $768,637.78 ",31000000,0.04045462,0.005257114
0.13,0.87,0.39," $805,662.18 ",30500000,0.041316009,0.005528439
0.13,0.87,0.4," $844,050.29 ",30000000,0.042202514,0.005815741
0.13,0.87,0.41," $883,859.25 ",29500000,0.043115085,0.006120131
0.13,0.87,0.42," $925,149.11 ",29000000,0.04405472,0.006442806
0.13,0.87,0.43," $967,982.96 ",28500000,0.045022463,0.006785067
0.13,0.87,0.44," $1,012,427.14 ",28000000,0.046019416,0.007148326
0.13,0.87,0.45," $1,058,551.48 ",27500000,0.047046733,0.007534114
0.13,0.87,0.46," $1,106,429.48 ",27000000,0.04810563,0.0079441
0.13,0.87,0.47," $1,156,138.59 ",26500000,0.049197387,0.008380097
0.13,0.87,0.48," $1,207,760.47 ",26000000,0.050323353,0.008844088
0.13,0.87,0.49," $1,261,381.26 ",25500000,0.051484949,0.009338233
0.13,0.87,0.5," $1,317,091.92 ",25000000,0.052683677,0.009864898
0.13,0.87,0.51," $1,374,988.57 ",24500000,0.05392112,0.010426671
0.13,0.87,0.52," $1,435,172.85 ",24000000,0.055198956,0.011026395
0.13,0.87,0.53," $1,497,752.32 ",23500000,0.056518955,0.011667189
0.13,0.87,0.54," $1,562,840.94 ",23000000,0.057882998,0.01235249
0.13,0.87,0.55," $1,630,559.55 ",22500000,0.059293075,0.013086083
0.13,0.87,0.56," $1,701,036.37 ",22000000,0.060751299,0.013872151
0.13,0.87,0.57," $1,774,407.65 ",21500000,0.062259918,0.014715322
0.13,0.87,0.58," $1,850,818.30 ",21000000,0.063821321,0.01562073
0.13,0.87,0.59," $1,930,422.58 ",20500000,0.065438054,0.016594077
0.13,0.87,0.6," $2,013,384.97 ",20000000,0.067112832,0.017641713
0.13,0.87,0.61," $2,099,881.01 ",19500000,0.068848558,0.018770729
0.13,0.87,0.62," $2,190,098.32 ",19000000,0.070648333,0.019989057
0.13,0.87,0.63," $2,284,237.68 ",18500000,0.072515482,0.021305596
0.13,0.87,0.64," $2,382,514.30 ",18000000,0.074453572,0.022730357
0.13,0.87,0.65," $2,485,159.23 ",17500000,0.076466438,0.024274633
0.13,0.87,0.66," $2,592,420.88 ",17000000,0.078558208,0.0259512
0.13,0.87,0.67," $2,704,566.86 ",16500000,0.080733339,0.027774565
0.13,0.87,0.68," $2,821,885.99 ",16000000,0.082996647,0.029761247
0.13,0.87,0.69," $2,944,690.59 ",15500000,0.08535335,0.03193013
0.13,0.87,0.7," $3,073,319.12 ",15000000,0.087809118,0.034302884
0.13,0.87,0.71," $3,208,139.26 ",14500000,0.09037012,0.036904475
0.13,0.87,0.72," $3,349,551.35 ",14000000,0.093043093,0.039763793
0.13,0.87,0.73," $3,497,992.53 ",13500000,0.095835412,0.042914426
0.13,0.87,0.74," $3,653,941.41 ",13000000,0.098755173,0.046395618
0.13,0.87,0.75," $3,817,923.72 ",12500000,0.101811299,0.05025347
0.13,0.87,0.76," $3,990,518.85 ",12000000,0.105013654,0.054542453
0.13,0.87,0.77," $4,172,367.65 ",11500000,0.108373186,0.05932733
0.13,0.87,0.78," $4,364,181.81 ",11000000,0.111902098,0.064685629
0.13,0.87,0.79," $4,566,755.15 ",10500000,0.115614054,0.070710845
0.13,0.87,0.8," $4,780,977.32 ",10000000,0.119524433,0.077516648
0.13,0.87,0.81," $5,007,850.63 ",9500000,0.123650633,0.085242457
0.13,0.87,0.82," $5,248,510.96 ",9000000,0.128012462,0.094060963
0.13,0.87,0.83," $5,504,253.86 ",8500000,0.132632623,0.10418838
0.13,0.87,0.84," $5,776,567.74 ",8000000,0.137537327,0.115898694
0.13,0.87,0.85," $6,067,176.46 ",7500000,0.142757093,0.129543799
0.13,0.87,0.86," $6,378,094.88 ",7000000,0.148327788,0.14558256
0.13,0.87,0.87," $6,711,702.55 ",6500000,0.154292013,0.164623715
0.13,0.87,0.88," $7,070,843.19 ",6000000,0.160700982,0.187490918
0.13,0.87,0.89," $7,458,961.91 ",5500000,0.167617122,0.215324336
0.13,0.87,0.9," $7,880,299.16 ",5000000,0.175117759,0.249745013
0.13,0.87,0.91," $8,340,172.46 ",4500000,0.183300494,0.293131915
0.13,0.87,0.92," $8,845,399.32 ",4000000,0.19229129,0.349112471
0.13,0.87,0.93," $9,404,956.83 ",3500000,0.202257136,0.423484569
0.13,0.87,0.94," $10,031,058.93 ",3000000,0.213426786,0.526083623
0.13,0.87,0.95," $10,741,018.37 ",2500000,0.226126703,0.674943228
0.13,0.87,0.96," $11,560,700.63 ",2000000,0.24084793,0.906836581
0.13,0.87,0.97," $12,531,544.53 ",1500000,0.258382361,1.309346053
0.13,0.87,0.98," $13,726,701.07 ",1000000,0.280136757,2.151098451
0.13,0.87,0.99," $15,295,246.08 ",500000,0.30899487,4.811223322
0.14,0.86,0.01," $10,306.15 ",49500000,0.020612293,0.001041453
0.14,0.86,0.02," $20,958.28 ",49000000,0.020958279,0.001088197
0.14,0.86,0.03," $31,968.49 ",48500000,0.021312325,0.001137132
0.14,0.86,0.04," $43,349.32 ",48000000,0.021674661,0.001188368
0.14,0.86,0.05," $55,113.82 ",47500000,0.022045528,0.001242026
0.14,0.86,0.06," $67,275.52 ",47000000,0.022425172,0.001298229
0.14,0.86,0.07," $79,848.48 ",46500000,0.022813852,0.001357111
0.14,0.86,0.08," $92,847.33 ",46000000,0.023211832,0.00141881
0.14,0.86,0.09," $106,287.24 ",45500000,0.023619388,0.001483477
0.14,0.86,0.1," $120,184.02 ",45000000,0.024036805,0.001551267
0.14,0.86,0.11," $134,554.08 ",44500000,0.024464378,0.001622348
0.14,0.86,0.12," $149,414.49 ",44000000,0.024902416,0.001696896
0.14,0.86,0.13," $164,783.02 ",43500000,0.025351234,0.001775099
0.14,0.86,0.14," $180,678.14 ",43000000,0.025811163,0.001857155
0.14,0.86,0.15," $197,119.09 ",42500000,0.026282546,0.001943276
0.14,0.86,0.16," $214,125.89 ",42000000,0.026765736,0.002033686
0.14,0.86,0.17," $231,719.38 ",41500000,0.027261104,0.002128623
0.14,0.86,0.18," $249,921.28 ",41000000,0.027769031,0.002228342
0.14,0.86,0.19," $268,754.19 ",40500000,0.028289915,0.002333111
0.14,0.86,0.2," $288,241.71 ",40000000,0.028824171,0.002443219
